Total forces on upper GF atoms: TimeStep(fs) Fx Fy Fz(GPa) 
   0.0000000000         0.026030000000000         1.271880000000000         0.280400000000000 
   0.0967560000        -0.086790000000000         1.147850000000000         0.530770000000000 
   0.1935120000        -0.153090000000000         0.525250000000000         0.741210000000000 
   0.2902680000        -0.079980000000000         1.535840000000000         1.115050000000000 
   0.3870240000        -0.108590000000000         3.238020000000000         1.541120000000000 
   0.4837800000        -0.362050000000000         2.646700000000000         1.646350000000000 
   0.5805360000        -0.495830000000000         0.895520000000000         1.582060000000000 
   0.6772920000        -0.275980000000000         3.082500000000000         2.109000000000000 
   0.7740480000        -0.335560000000000         7.594190000000000         2.970940000000000 
   0.8708040000        -1.050470000000000         5.272290000000000         2.512060000000000 
   0.9675600000         0.505400000000000         4.039660000000000         2.170000000000000 
